Country,Asse7,Completion #,Activation type,Supplier,Environment,Running status,Installation date,Start date,Failure date,ACLS Date,POOH date,Last Update,Run life,Start-up delay,Status Check,Date/Time Check,Ordinal Check,Max Installs,Last Install,Checks,Stop Index,Stop Group,Reason for Stop or POOH,Class,ESP Fail?,Tubing size (inch),Tubing Weight (PPF),Tubing Length (m MD RT),Intake depth (m MD),Intake depth (m TVD),Deviation at ESP (°),Gauge depth (m MD),Max well deviation (°),Distance intake perf (MD) (formula),Distance intake pump (TVD) (formula),Casing size (inch) (formula),Casing Weight (PPF) (formula),Venting (No/Flare/Flowline),Packer (Y/N),Packer Depth (m MD RT),Packer Vented (text),Shroud (Y/N),Y-Tool (Y/N),Pump Placement Rel. Producing Zone (text),Kevlar Protection (Y/N),Sandguard,Tubing Check Valve,Total number of stages,Pump series,Pump model,Number of pumps,Intake,Gas Device,Motor series,Motor type,PMM (Y/N),Number of motors,Total HP,Protector information,Number of protectors,Cable type (F/R),Cable size AWG,Lead (Y/N),Cable kV,Cable Armor,Cap Tube,Cable Details,Electrical supply (Grid/Group Electrogen/Turbine),Surface eqpt (Switchboard/MVD/VSD),Drive manufacturer,Drive,Drive rating (kVA),Total stops,Average Production (bwpd),Average Production (bopd),Average Production (bfpd),BSW (%),Sand (Y/N),GOR (scf/d),PIP (psi),THP (psi),Temperature intake (°C),H2S (Y/N),Chemical injection (Y/N),Usage Motor,Usage Pump,Usage Protector,Usage Intake,Usage Round,Usage Flat,Usage Gauge,Pump is NEW?
IRELAND,MIKMXI,1,ESP,GOONER,Offshore,Pulled,12/12/2017,,29/7/2021,,03/08/2021,,1325,0,OK,OK,New Well,3,No,OK,38,Non ESP Failure,Tubing or comp acc failure,F,Yes,"3,5","9,3","1,526,456,962","1,538,344,306",,,,,"-1,538,344,306",0,"9,625",47,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMXI,2,ESP,GOONER,Offshore,Pulled,12/08/2021,,6/8/2023,,17/08/2023,,724,0,OK,OK,Normal,3,No,OK,34,Mechanical,Pump Failure,F,Yes,"3,5","9,3",1524,1536,,,1556,,20,0,"9,625",47,,N,N/A,N/A,N,N,,,,,118,538,FLEX80,2,GASSEP GSHVEVX,None,562,562 XPX,N,2,800,GSB3DB-GSB3DB,2,R,2,N,5,Galv,No,2SOLBC 5KV DD13/T/ 185/GAL/R,,,,,,,"3,189","1,007","4,196","76,000,953",,,,,,,,1,1,1,1,1,,1,NEW
IRELAND,MIKMXI,3,ESP,GOONER,Offshore,Running,31/08/2023,31/08/2023,,,,45666,497,0,OK,OK,Normal,3,Yes,OK,1,-,-,N/A,No,"3,5","9,3","1,525,828,751","1,540,459,151",,,"155,844,235",,"1,554,084,929",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,118,538,FLEX80,2,GASSEP GSHVEVX,None,562,2x350HP/1725V/125A,N,2,700,2xGSB3DB,2,R,2,N,5,Galv,No,,,,,,,,,,0,#DIV/0!,,,,,,,,2,2,1,1,1,1,2,REUSED
IRELAND,MIKMX2,1,ESP,GOONER,Offshore,Pulled,08/11/2017,,24/11/2019,,08/12/2019,,746,0,OK,OK,New Well,4,No,OK,18,Electric,Motor Failure,F,Yes,"3,5","9,3","1,687,698,122","1,695,623,019",,,,,"-1,695,623,019",0,"9,625",47,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMX2,2,ESP,GOONER,Offshore,Pulled,12/12/2019,,12/4/2020,,17/04/2020,,122,0,OK,OK,Normal,4,No,OK,21,Electric,WH Penetrator or Connector,F,Yes,"4,5","9,2","1,689,222,141","1,860,666,667",,,,,"-140,049,744",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,,,,113,538,FLEX80,2,GASSEP GSHVEVX,None,562,XP,N,2,700,GSB3DB / GSBD3DB,2,R,2,,,,,,,,,,,,"4,200","1,400","5,600","0,75",,,,,,,,,,,,,,,Unknown
IRELAND,MIKMX2,3,ESP,GOONER,Offshore,Pulled,21/04/2020,,24/8/2022,,28/08/2022,,855,0,OK,OK,Normal,4,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"4,5","9,2","1,687,698,122","169,897,586",,,"1,717,873,689",,"2,164,106,316",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,,,,113,538,FLEX80,2,GASSEP GSHVEVX,None,562,Tandem MTR 562XPUX/LX 350/1725/125/60Hz (105100418),N,2,700,GSB3DB / GSBD3DB,2,R,2,Y,U,U,,,,,,,,,,,0,#DIV/0!,,,,,,,,2,2,2,2,2,2,2,REUSED
IRELAND,MIKMX2,4,ESP,GOONER,Offshore,Running,09/09/2022,09/09/2022,,,,45666,853,0,OK,OK,Normal,4,Yes,OK,1,-,-,N/A,No,"4,5","9,2",1687,1700,1533,0,1719,,20,20,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,113,538,FLEX80,2,GASSEP GSHVEVX,None,562,Tandem 562XPX 350/1725/125/60Hz,N,2,700,GSB3DB / GSBD3DB,2,R,2,,,,,ESP Power Cable #2 AWG CELR Round,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMX3,1,ESP,GOONER,Offshore,Pulled,12/10/2017,,13/9/2023,,27/09/2023,,2162,0,OK,OK,New Well,2,No,OK,14,Electric,Cable failure,F,Yes,"3,5","9,3","1,771,214,338","1,790,416,971",,,"1,803,523,531",,"2,042,184,833",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,,,249,400,FLEX31,3,GAS SEP,None,450,XPX 220/1695/84_183/1410 20R,N,1,220,Tandem FSB3DB,2,F,2,Y,5,Galv,No,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MIKMX3,2,ESP,GOONER,Offshore,Running,19/10/2023,19/10/2023,,,,45666,448,0,OK,OK,Normal,2,Yes,OK,1,-,-,N/A,No,4.5 X 3.5,12.75 X 9.3,"1,763,594,245","177,792,002",,,"1,805,047,549",,"-177,792,002","181,083,882","9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,144,2,E8000,2,Gas Sep,None,450,Tandem 286/1745/105/60HZ,N,2,572,Tandem GSB3DB 513,2,f,2,y,5,u,n,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MIKMX9U7,1,ESP,GOONER,Offshore,Running,14/10/2022,16/10/2022,,,,45666,818,2,OK,OK,New Well,1,Yes,OK,1,-,-,N/A,No,"3,5","9,3",1498,1506,,,1518,,68,0,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,107,400,FLEX47,1,GAS SEP 538GM 2HVV X,None,562,562XPX 350/2440/88_14R,N,1,350,GSB3DB - GSB3DB,2,R,2,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMII,1,ESP,,Offshore,Pulled,09/02/2024,09/02/2024,22/8/2024,,23/08/2024,,195,0,OK,OK,New Well,2,No,OK,39,Unknown,Unknown,F,Yes,,,,,,,,,0,0,"9,625",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMII,2,ESP,,Offshore,Running,08/09/2024,08/09/2024,,,,45666,123,0,OK,OK,Normal,2,Yes,OK,1,-,-,N/A,No,,,,,,,,,0,0,"9,625",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MIKMI4U72,1,ESP,GOONER,Offshore,Pulled,17/11/2022,17/11/2022,25/8/2023,,22/10/2023,,281,0,OK,OK,New Well,2,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"2,875","6,5","1,644,415,996","1,650,207,267",,,"1,663,923,433",,"-1,650,207,267","1,626,127,774","9,625",47,Y,N,N/A,N/A,N,N,Inter,N,N,N,82,538,FLEX27,1,Gas Sep,None,450,XPX 220/2395/59_20R 60HZ,N,1,220,Tandem GSB3DB,2,F,2,Y,5,U,No,,,,,,,,,,,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MIKMI4U72,2,ESP,GOONER,Offshore,Failed,10/12/2023,10/12/2023,20/8/2024,,,45666,254,0,OK,OK,Normal,2,Yes,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"2,875","6,5",1643,1652,,,1668,,-27,0,"9,625",47,Y,N,N/A,N/A,N,N,Inter,N,N,N,107,538,Flex47,1,Gas Sep,None,450,286HP/2660V/69A,N,1,286,Tandem GSB3DB,2,F,2,Y,U,U,U,U,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MIKMI7,1,ESP,GOONER,Offshore,Running,28/10/2022,30/10/2022,,,,45666,804,2,OK,OK,New Well,1,Yes,OK,1,-,-,N/A,No,"2,875","6,5","1,604,791,514","1,610,582,785",,,"1,624,298,951",,"2,621,311,875",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,82,"5,38",FLEX27,1,Gas sep,None,450,450XPX 220/2395/59_20R 60HZ,N,1,220,Tandem GSB3DB,2,F,2,Y,5,U,No,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MX2,1,ESP,GOONER,Offshore,Pulled,04/04/2019,06/04/2019,3/9/2020,,17/01/2022,,518,2,OK,OK,New Well,6,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5","9,3","2,371,982,443","2,386,003,414",,,,,"-2,386,003,414",0,"9,625",53,,N,N/A,N/A,N,N,,,,,146,538,FLEX47,2,Gassep 538GSHVEVX,,562,XPUX 350/1725/125,N,1,350,Tandem : Lower seal GSB3DB XLT 1.125 H6 AB/AB CL5 HL - Upper seal GSB3DB XUT HL 1.125 H6 PFSA AB/AB,2,F,1,Y,5,Galv,,ESP cable Size#2 2SOL BC 5KV DD13 LD B 185 GAL R,,,,,,77,,,0,#DIV/0!,,,,,,,,0,0,0,0,,0,0,NEW
IRELAND,MO7MX2,2,ESP,GOONER,Offshore,Pulled,24/03/2022,25/03/2022,16/10/2022,,18/10/2022,,206,1,OK,OK,Normal,6,No,OK,14,Electric,Cable Failure,F,Yes,"2,875","6,5","2,625,579,127","263,655,206",,,"2,658,802,731",,"-5,486,466,715",0,"9,625",53,Y,N,N/A,N/A,N,N,Inter,N,N,N,164,538,FLEX27,2,Gassep 538GSHVEVX,,450,"MTR 450X P U X 220/1695/84_183/1410 20
 MTR 450X P L X 220/1695/84_183/1410 20",N,2,440,GSB3DB / GSBD3DB,2,R,2,N,5,Galv,No,ESP Power Cable # 2 SOLBC/5KV/DD13/T/185/GAL/R,,,,,,,"1,172",191,"1,363","85,986,794",,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MX2,3,ESP,GOONER,Offshore,Pulled,29/11/2022,30/11/2022,25/7/2023,,03/08/2023,,238,1,OK,OK,Normal,6,No,OK,14,Electric,Cable Failure,F,Yes,"2,875","6,5","2,631,675,201","2,642,952,938",,,"2,658,802,731",,"-6,126,554,499",0,"9,625",53,Y,N,N/A,N/A,N,N,Inter,N,N,N,164,538,Flex27,2,Gas Sep,None,450,XPX 286/2660/69/26R,N,1,286,Tandem GSB3DB,2,R,2,N,5,Galv,No,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MX2,4,ESP,GOONER,Offshore,Pulled,22/08/2023,22/08/2023,13/1/2024,,25/01/2024,,144,0,OK,OK,Normal,6,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"2,875","6,5","2,631,947,916","2,643,225,515",,,2659,,"-6,122,551,542",0,"9,625",53,Y,N,N/A,N/A,N,N,Inter,N,N,N,164,538,Flex27,2,Gas Sep,None,450,XPX 286/2660/69/26R,N,1,286,Tandem GSB3DB,2,R,2,N,5,Galv,No,,,,,,,,,,0,#DIV/0!,,,,,,,,2,2,1,1,1,1,2,REUSED
IRELAND,MO7MX2,5,ESP,GOONER,Offshore,Pulled,13/02/2024,13/02/2024,18/2/2024,,21/02/2024,,5,0,OK,OK,Normal,6,No,OK,14,Electric,Cable Failure,F,Yes,"2,875","6,5",2631,2642,,,2658,,-60,0,"9,625",53,Y,N,N/A,N/A,N,N,Inter,N,N,N,164,538,Flex27,2,GS,None,450,286HP/2660V/69A,N,1,286,Tandem GSB3DB,2,R,2,U,5,Galv,No,ESP Power Cable #2 AWG CELR Round,,,,,,,,,,,,,,,,,,u,u,u,u,u,u,u,REUSED
IRELAND,MO7MX2,6,ESP,GOONER,Offshore,Failed,29/02/2024,29/02/2024,4/10/2024,,,45666,218,0,OK,OK,Normal,6,Yes,OK,14,Electric,Cable Failure,F,Yes,"2,875","6,5",2631,2642,,,2658,,-60,0,"9,625",53,Y,N,N/A,N/A,N,N,Inter,N,N,N,164,538,Flex27,2,GS,None,450,286HP/2660V/69A,N,1,286,Tandem GSB3DB,2,R,2,U,5,Galv,No,ESP Power Cable #2 AWG CELR Round,,,,,,,,,,,,,,,,,,u,u,u,u,u,u,u,REUSED
IRELAND,MO7MX4,1,ESP,GOONER,Offshore,Pulled,09/11/2019,,9/6/2020,,24/06/2020,,213,0,OK,OK,New Well,4,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"4,5","12,75","2,510,363,326","2,522,250,671",,,"2,540,538,893",,"-7,467,690,807",0,"9,625",47,Y,N,N/A,N/A,N,N,Inter,,,,118,538,FLEX80,2,INTAKE GPXARINT,None,562,Tandem MTR 562XPUX/LX 350/1725/125/60Hz (105100418),N,2,700,GSB3DB / GSBD3DB,2,R,2,N,5,Galv,,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MX4,2,ESP,GOONER,Offshore,Pulled,26/06/2020,26/06/2020,6/5/2021,,16/05/2021,,314,0,OK,OK,Normal,4,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"3,5 + 4,5","9,3",2510,2522,,,2540,,"-744,262,375",0,"9,625",47,Y,N,N/A,N/A,N,N,,,,,146,538,FLEX47,2,Gassep 538GSHVEVX,,562,XPUX 400HP,N,1,400,GSB3DB / GSBD3DB,2,R,2,N,5,Galv,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MO7MX4,3,ESP,GOONER,Offshore,Pulled,29/05/2021,,21/7/2022,,05/08/2022,,418,0,OK,OK,Normal,4,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,Yes,"3,5","9,2",2505,2517,,,2530,,-69,0,"9,625",47,,N,N/A,N/A,N,N,Inter,,,,146,538,FLEX47,2,GASSEP 538GSHVEVX,,562,XPUX 400/1970/125,N,1,400,GSB3DB / GSB3DB,2,R,2,Y,5,Galv,,"ESP Power Cable #2 AWG CELR Round 8500 ft (2SOLBC 5KV DD13 LD(.030"") B 185 GAL R)",,,,,,,813,"1,385","2,198","36,988,171",,,,,,,,1,1,1,1,1,,1,NEW
IRELAND,MO7MX4,4,ESP,GOONER,Offshore,Pulled,20/08/2022,20/08/2022,,,02/01/2025,,866,0,OK,OK,Normal,4,Yes,OK,1,-,-,N/A,No,"3,5","9,2","2,512,496,952","2,523,469,885",,,"2,506,400,878",,"-758,961,229",0,"9,625",47,Y,N,N/A,N/A,N,N,Inter,N,,,146,538,FLEX47,2,GASSEP 538GSHVEVX,None,562,XPUX 400/1970/125/16R,N,1,400,GSB3DB / GSB3DB,2,R,2,Y,5,Galv,No,,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,MTR 562XPUX 400/1970/125/16R,,#VALUE!,#VALUE!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MX4,5,ESP,GOONER,Offshore,Running,03/01/2025,08/01/2025,7/1/2025,,,45666,4,5,OK,OK,Normal,5,Yes,OK,#N/A,#N/A,,,,,,,,,,,,0,0,"9,625",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI5U7,1,ESP,GOONER,Offshore,Pulled,22/11/2019,27/11/2019,10/8/2021,,18/09/2021,,627,5,OK,OK,New Well,5,No,OK,38,Non ESP Failure,Tubing or comp acc failure,F,Yes,"3,5","9,2",2190,2213,,,,,265,0,"9,625",47,,,,,,,,,,,118,538,FLEX80,2,GASSEP 538GSHVEVX,,450,XP,N,2,572,GSB3DB / GSB3DB,2,R,2,N,5,Galv,No,,,,,,,,"3,200","1,200","4,400","72,727,273",,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI5U7,2,ESP,QUAKER,Offshore,Pulled,15/10/2021,16/10/2021,3/9/2022,,21/09/2022,,323,1,OK,OK,Normal,5,No,OK,14,Electric,Cable Failure,F,Yes,"4,5","12,75",2194,2210,,,2235,,268,0,"9,625",47,,N,N/A,N/A,N,N,Above,N,,,158,538,S8000N,2,VGSA S70-150,AGH S70-150,456,Tandem MAXIMUS MOTOR 270HP / 1858V / 95A / 60HZ,N,2,540,LSBPB / LSBPB,2,F&R,2,Y,,Galv,No,,,,,,,,"4,059","1,282","5,341","75,997,004",,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MI5U7,3,ESP,QUAKER,Offshore,Pulled,28/09/2022,28/09/2022,19/10/2022,,31/10/2022,,21,0,OK,OK,Normal,5,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"4,5","12,75",2160,2175,2042,"0,08",2200,,303,256,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,158,538,S8000N,2,VGSA S70-150,AGH S70-100,456,Tandem 456 MAXIMUS MOTOR 270HP / 1858V / 95A / 60HZ,N,2,540,LSBPB - LSBPB,2,F&R,2,,,,,Flat cable size 2 and Round cable size 2,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI5U7,4,ESP,GOONER,Offshore,Pulled,21/11/2022,21/11/2022,21/10/2023,,25/10/2023,,334,0,OK,OK,Normal,5,No,OK,34,Mechanical,Pump failure,F,Yes,,,,,,,,,0,0,"9,625",47,Y,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI5U7,5,ESP,GOONER,Offshore,Pulled,24/11/2023,24/11/2023,6/10/2024,,25/10/2024,45666,317,0,OK,OK,Normal,5,Yes,OK,16,Electric,Electric Failure - Unspecified,F,Yes,4.5 X 3.5,12.75 X 9.3,"2,154,352,597","2,169,592,782",,,"2,195,501,097",,"-2,169,592,782","2,478,054,133","9,625",47,Y,N,N/A,N/A,N,N,Above,N,N,N,144,2,E8000,2,Gas Sep,None,450,Tandem 286/1745/105/60HZ,N,2,572,Tandem GSB3DB 513,2,f,2,y,5,u,n,,,,,,,,,,0,#DIV/0!,,,,,,,,2,2,1,1,1,1,2,REUSED
IRELAND,MO7MI6,1,ESP,GOONER,Offshore,Pulled,22/01/2020,24/01/2020,29/8/2021,,21/10/2021,,585,2,OK,OK,New Well,5,No,OK,15,Electric,Electric Failure - Multiple Elements,F,Yes,"3,5","9,2",1879,1890,,,,,252,0,7,29,,,,,,,,,,,146,538,FLEX47,2,GASSEP 538GSHVEVX,,450,XP,N,2,572,GSB3DB / GSB3DB,2,R,2,N,5,Galv,No,,,,,,,,"2,672",480,"3,152","84,771,574",,,,,,,,0,0,0,0,0,0,0,NEW
IRELAND,MO7MI6,2,ESP,GOONER,Offshore,Pulled,01/11/2021,,20/12/2021,,05/01/2022,,49,0,OK,OK,Normal,5,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"3,5","9,3",1853,1864,,,1892,,278,0,7,29,,N,N/A,N/A,N,N,Above,N,,,146,538,FLEX47,2,GASSEP 538GSHVEVX,None,450,Tandem 450XPX 286/1745/105/60Hz,N,2,572,GSB3DB / GSB3DB,2,,,,,,,,,,,,,,"3,873",292,"4,165","92,989,196",,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI6,3,ESP,GOONER,Offshore,Pulled,12/01/2022,12/01/2022,19/9/2022,,08/10/2022,,250,0,OK,OK,Normal,5,No,OK,14,Electric,Cable Failure,F,Yes,"3,5","9,3",1871,1882,,,1910,,260,0,7,29,Y,N,N/A,N/A,N,N,Above,N,N,N,146,538,FLEX47,2,GASSEP 538GSHVEVX,None,450,MTR 450XP_X 286/1745/105/60Hz,N,2,572,GSB3DB / GSB3DB,2,R,2,,,,,ESP Power Cable #2 AWG CERL round,,,,,,,"3,910",206,"4,116","94,995,141",,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,MO7MI6,4,ESP,GOONER,Offshore,Pulled,15/10/2022,15/10/2022,30/4/2024,,11/06/2024,,563,0,OK,OK,Normal,5,No,OK,14,Electric,Cable failure,F,Yes,"3,5","9,3",1881,1893,,,1915,,249,0,7,29,Y,N,N/A,N/A,N,N,Above,N,N,N,146,538,FLEX47,2,GASSEP GSHVEVX,None,450,Tandem 450XPX 286/1745/105/60Hz,N,2,572,GSB3DB / GSB3DB,2,R,2,Y,,,,Power Cable #2 AWG CERL round,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,MO7MI6,5,ESP,GOONER,Offshore,Running,02/07/2024,03/07/2024,,,,45666,191,1,OK,OK,Normal,5,Yes,OK,1,-,-,N/A,No,,,,,,,,,0,0,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,1,ESP,GOONER,Offshore,Pulled,20/10/2008,,5/1/2010,,05/01/2010,,442,0,OK,OK,New Well,8,No,OK,14,Electric,Cable Failure,F,Yes,,,,,,,,,#VALUE!,0,"9,625",47,,,,,,,,,N,,170,538,P75,,,,600,KMH-A,N,1,94,"GSB3DB H6 1,125 PFSA",,,,,,,,,,,,ABB 400,,77,"4,522,503,387","93,935,905","5,461,862,437","82,801,488",,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,2,ESP,GOONER,Offshore,Pulled,21/08/2010,,31/7/2011,,31/07/2011,,344,0,OK,OK,Normal,8,No,OK,18,Electric,Motor Failure,F,Yes,,,,,,,,,#VALUE!,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,"5,099,448,051","1,077,180,927","6,176,628,977","82,560,375",,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,3,ESP,GOONER,Offshore,Pulled,15/09/2011,,18/1/2012,,18/01/2012,,125,0,OK,OK,Normal,8,No,OK,14,Electric,Cable Failure,F,Yes,,,,,,,,,#VALUE!,0,"9,625",47,,,,,,,,,N,,112,562,P110,,,,575,KMH,N,1,117,GST3 4B LS H6,,,,,,,,,,,,ABB 400,,77,"5,542,048,878","1,160,568,754","6,702,617,633","82,684,843",,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,4,ESP,GOONER,Offshore,Pulled,15/05/2012,,31/7/2014,,31/07/2014,,807,0,OK,OK,Normal,8,No,OK,18,Electric,Motor Failure,F,Yes,,,,,,,,,#VALUE!,0,"9,625",47,,,,,,,,,N,,132,538,PLS75,,,,506,KMH,N,1,123,GST3 4B LS H6,,,,,,,,,,,,ABB 400,,77,"5,082,538,017","8,721,936,896","5,954,731,706","85,352,931",,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,5,ESP,GOONER,Offshore,Pulled,02/09/2014,,3/12/2017,,01/01/2018,,1188,0,OK,OK,Normal,8,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"3,5","9,3","2,511,552","25,350,216",,,,,"-25,350,216",0,"9,625",47,,,,,,,,,N,,160,538,PLS75,,,,500,KMH,N,1,94,GST3 4B LS H6,,,,,,,,,,,,ABB 400,,77,"6,726,209,864","7,264,910,969","7,452,700,961","90,251,976",,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,6,ESP,GOONER,Offshore,Pulled,13/01/2018,,22/4/2021,,03/05/2021,,1195,0,OK,OK,Normal,8,No,OK,14,Electric,Cable Failure,F,Yes,"4,5","12,75",2321,2337,,,,,-2337,0,"9,625",47,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
IRELAND,7UHMX4,7,ESP,GOONER,Offshore,Pulled,25/06/2021,,21/1/2023,,29/03/2023,,575,0,OK,OK,Normal,8,No,OK,40,Unspecified Failure,Unspecified Failure,F,Yes,"4,5","12,75",2344,2355,,,2377,,33,0,"9,625",47,,N,N/A,N/A,N,N,Above,N,,,118,538,FLEX80,2,GASSEP 538GSHVEVX,None,562,562XPUX 400Hp / 1970V / 125A / 60Hz - Tandem,N,2,800,GSB3DB / GSB3DB,2,R,2,Y,5,Galv,No,"ESP Power Cable 2SOLBC 5 KV DD13 LD (.030"") B 185 GAL R",,,,,,,"3,105",423,"3,528","88,010,204",,,,,,,,1,1,1,1,1,,1,NEW
IRELAND,7UHMX4,8,ESP,GOONER,Offshore,Running,14/04/2023,16/04/2023,,,,45666,636,2,OK,OK,Normal,8,Yes,OK,1,-,-,N/A,No,"4,5","12,75",2349,2361,,,2376,,27,0,"9,625",47,U,N,N/A,N/A,N,N,Above,N,N,N,146,538,FLEX47,2,Gas Sep,GAS SEP,562,500HP/3485V/88A,N,1,500,GSB3DB XUT HL x GSB3DB XLT,2,R,2,N,5,Galv,No,"ESP Power Cable 2SOLBC 5 KV DD13 LD (.030"") B 185 GAL R",,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
IRELAND,7UHMX5,1,ESP,GOONER,Offshore,Pulled,21/03/2020,23/03/2020,11/3/2021,,27/03/2021,,355,2,OK,OK,New Well,4,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"3,5","9,3","2,523,165,082","2,534,138,015",,,"2,548,158,986",,"6,885,398,488",0,"9,625",47,Y,N,N/A,N/A,N,N,Above,N,,,146,538,FLEX47,2,GASSEP 538GSHVEVX,None,562,562XP 450/3135/88 @60Hz,N,1,450,GSB3DB / GSB3DB,2,R,2,N,5,U,No,,,,,,,,,,0,#DIV/0!,,,,,,,,U,U,U,U,U,U,U,REUSED
IRELAND,7UHMX5,2,ESP,GOONER,Offshore,Pulled,05/04/2021,05/04/2021,12/5/2023,,17/05/2023,,767,0,OK,OK,Normal,4,No,OK,21,Electric,WH Penetrator or Connector,F,Yes,"3,5","9,3",2520,2532,,,2543,,71,0,"9,625",47,,N,N/A,N/A,N,N,Above,N,,,164,538,FLEX27,2,GASSEP 538GSHVEVX,,562,562XPX 350/2440/88,N,1,350,GSB3DB / GSB3DB,2,R,2,Y,,,,ESP Power Cable #2 AWG CELR Round 8500 ft (C76143),,,,,,,746,384,"1,130","66,017,699",,,,,,,,1,1,1,1,1,,1,NEW
